As on Wed| Dec 06 2017| 22:45 GMT
base_currency_complete_name,base_currency,other_currency,other_per_base
UK Pound Sterling (GBP),GBP,VND,30425.8352
UK Pound Sterling (GBP),GBP,ZMK,1.3383
US Dollar (USD),USD,AUD,1.3218                        
US Dollar (USD),USD,CAD,1.2789                        
US Dollar (USD),USD,EUR,0.8473                        
US Dollar (USD),USD,JPY,112.2669                        
US Dollar (USD),USD,PKR,105.4146                        
US Dollar (USD),USD,AED,3.6725                        
US Dollar (USD),USD,GBP,0.7472                        
US Dollar (USD),USD,USD,1                        
US Dollar (USD),USD,AFN,68.9266
US Dollar (USD),USD,ALL,113.4075
US Dollar (USD),USD,DZD,115.3129
US Dollar (USD),USD,ARS,17.2474
US Dollar (USD),USD,BSD,1
US Dollar (USD),USD,BHD,0.376
US Dollar (USD),USD,BDT,82.9741
US Dollar (USD),USD,BBD,2
US Dollar (USD),USD,BMD,1
US Dollar (USD),USD,BRL,3.2359
US Dollar (USD),USD,BGN,1.6571
US Dollar (USD),USD,XOF,555.7612
US Dollar (USD),USD,XAF,555.7612
US Dollar (USD),USD,CLP,653.7992
US Dollar (USD),USD,CNY,6.6148
US Dollar (USD),USD,COP,3008.9504
US Dollar (USD),USD,XPF,101.1041
US Dollar (USD),USD,CRC,565.8571
US Dollar (USD),USD,HRK,6.3929
US Dollar (USD),USD,CZK,21.7117
US Dollar (USD),USD,DKK,6.3046
US Dollar (USD),USD,DOP,48.0593
US Dollar (USD),USD,XCD,2.7
US Dollar (USD),USD,EGP,17.7917
US Dollar (USD),USD,EEK,1
US Dollar (USD),USD,FJD,2.0842
US Dollar (USD),USD,HKD,7.812
US Dollar (USD),USD,HUF,266.2895
US Dollar (USD),USD,ISK,104.5542
US Dollar (USD),USD,XDR,0.7075
US Dollar (USD),USD,INR,64.5286
US Dollar (USD),USD,IDR,13535.4521
US Dollar (USD),USD,IRR,35300.846
US Dollar (USD),USD,IQD,1196.2173
US Dollar (USD),USD,ILS,3.516
US Dollar (USD),USD,JMD,125.4924
US Dollar (USD),USD,JOD,0.709
US Dollar (USD),USD,KES,102.8994
US Dollar (USD),USD,KWD,0.3018
US Dollar (USD),USD,LBP,1507.5
US Dollar (USD),USD,MYR,4.0755
US Dollar (USD),USD,MUR,33.734
US Dollar (USD),USD,MXN,18.8643
US Dollar (USD),USD,MAD,9.4507
US Dollar (USD),USD,NZD,1.4545
US Dollar (USD),USD,NOK,8.2674
US Dollar (USD),USD,OMR,0.3845
US Dollar (USD),USD,PEN,3.2355
US Dollar (USD),USD,PHP,50.7254
US Dollar (USD),USD,PLN,3.5696
US Dollar (USD),USD,QAR,3.64
US Dollar (USD),USD,RON,3.9233
US Dollar (USD),USD,RUB,59.195
US Dollar (USD),USD,SAR,3.75
US Dollar (USD),USD,SGD,1.349
US Dollar (USD),USD,SKK,1
US Dollar (USD),USD,ZAR,13.5188
US Dollar (USD),USD,KRW,1093.6227
US Dollar (USD),USD,LKR,153.39
US Dollar (USD),USD,SDG,6.6998
US Dollar (USD),USD,SEK,8.4261
US Dollar (USD),USD,CHF,0.9894
US Dollar (USD),USD,TWD,30.0072
US Dollar (USD),USD,THB,32.6418
US Dollar (USD),USD,TTD,6.7403
US Dollar (USD),USD,TND,2.4887
US Dollar (USD),USD,TRY,3.8504
US Dollar (USD),USD,VEF,9.9875
US Dollar (USD),USD,VND,22734.3699
US Dollar (USD),USD,ZMK,1
Afghanistan Afghanis (AFN),AFN,AUD,0.0192                        
Afghanistan Afghanis (AFN),AFN,CAD,0.0186                        
Afghanistan Afghanis (AFN),AFN,EUR,0.0123                        
Afghanistan Afghanis (AFN),AFN,JPY,1.6288                        
Afghanistan Afghanis (AFN),AFN,PKR,1.5294                        
Afghanistan Afghanis (AFN),AFN,AED,0.0533                        
Afghanistan Afghanis (AFN),AFN,GBP,0.0108                        
Afghanistan Afghanis (AFN),AFN,USD,0.0145                        
Afghanistan Afghanis (AFN),AFN,AFN,1
Afghanistan Afghanis (AFN),AFN,ALL,1.6453
Afghanistan Afghanis (AFN),AFN,DZD,1.673
Afghanistan Afghanis (AFN),AFN,ARS,0.2502
Afghanistan Afghanis (AFN),AFN,BSD,0.0145
Afghanistan Afghanis (AFN),AFN,BHD,0.0055
Afghanistan Afghanis (AFN),AFN,BDT,1.2038
Afghanistan Afghanis (AFN),AFN,BBD,0.029
Afghanistan Afghanis (AFN),AFN,BMD,0.0145
Afghanistan Afghanis (AFN),AFN,BRL,0.0469
Afghanistan Afghanis (AFN),AFN,BGN,0.024
Afghanistan Afghanis (AFN),AFN,XOF,8.0631
Afghanistan Afghanis (AFN),AFN,XAF,8.0631
Afghanistan Afghanis (AFN),AFN,CLP,9.4854
Afghanistan Afghanis (AFN),AFN,CNY,0.096
Afghanistan Afghanis (AFN),AFN,COP,43.6544
Afghanistan Afghanis (AFN),AFN,XPF,1.4668
Afghanistan Afghanis (AFN),AFN,CRC,8.2096
Afghanistan Afghanis (AFN),AFN,HRK,0.0927
Afghanistan Afghanis (AFN),AFN,CZK,0.315
Afghanistan Afghanis (AFN),AFN,DKK,0.0915
Afghanistan Afghanis (AFN),AFN,DOP,0.6973
Afghanistan Afghanis (AFN),AFN,XCD,0.0392
Afghanistan Afghanis (AFN),AFN,EGP,0.2581
Afghanistan Afghanis (AFN),AFN,EEK,0.0145
Afghanistan Afghanis (AFN),AFN,FJD,0.0302
Afghanistan Afghanis (AFN),AFN,HKD,0.1133
Afghanistan Afghanis (AFN),AFN,HUF,3.8634
Afghanistan Afghanis (AFN),AFN,ISK,1.5169
Afghanistan Afghanis (AFN),AFN,XDR,0.0103
Afghanistan Afghanis (AFN),AFN,INR,0.9362
Afghanistan Afghanis (AFN),AFN,IDR,196.375
Afghanistan Afghanis (AFN),AFN,IRR,512.1516
Afghanistan Afghanis (AFN),AFN,IQD,17.355
Afghanistan Afghanis (AFN),AFN,ILS,0.051
Afghanistan Afghanis (AFN),AFN,JMD,1.8207
Afghanistan Afghanis (AFN),AFN,JOD,0.0103
Afghanistan Afghanis (AFN),AFN,KES,1.4929
Afghanistan Afghanis (AFN),AFN,KWD,0.0044
Afghanistan Afghanis (AFN),AFN,LBP,21.8711
Afghanistan Afghanis (AFN),AFN,MYR,0.0591
Afghanistan Afghanis (AFN),AFN,MUR,0.4894
Afghanistan Afghanis (AFN),AFN,MXN,0.2737
Afghanistan Afghanis (AFN),AFN,MAD,0.1371
Afghanistan Afghanis (AFN),AFN,NZD,0.0211
Afghanistan Afghanis (AFN),AFN,NOK,0.1199
Afghanistan Afghanis (AFN),AFN,OMR,0.0056
Afghanistan Afghanis (AFN),AFN,PEN,0.0469
Afghanistan Afghanis (AFN),AFN,PHP,0.7359
Afghanistan Afghanis (AFN),AFN,PLN,0.0518
Afghanistan Afghanis (AFN),AFN,QAR,0.0528
Afghanistan Afghanis (AFN),AFN,RON,0.0569
Afghanistan Afghanis (AFN),AFN,RUB,0.8588
Afghanistan Afghanis (AFN),AFN,SAR,0.0544
Afghanistan Afghanis (AFN),AFN,SGD,0.0196
Afghanistan Afghanis (AFN),AFN,SKK,0.0145
Afghanistan Afghanis (AFN),AFN,ZAR,0.1961
Afghanistan Afghanis (AFN),AFN,KRW,15.8665
Afghanistan Afghanis (AFN),AFN,LKR,2.2254
Afghanistan Afghanis (AFN),AFN,SDG,0.0972
Afghanistan Afghanis (AFN),AFN,SEK,0.1222
Afghanistan Afghanis (AFN),AFN,CHF,0.0144
Afghanistan Afghanis (AFN),AFN,TWD,0.4354
Afghanistan Afghanis (AFN),AFN,THB,0.4736
Afghanistan Afghanis (AFN),AFN,TTD,0.0978
Afghanistan Afghanis (AFN),AFN,TND,0.0361
Afghanistan Afghanis (AFN),AFN,TRY,0.0559
Afghanistan Afghanis (AFN),AFN,VEF,0.1449
Afghanistan Afghanis (AFN),AFN,VND,329.8347
Afghanistan Afghanis (AFN),AFN,ZMK,0.0145
Albania Leke (ALL),ALL,AUD,0.0117                        
Albania Leke (ALL),ALL,CAD,0.0113                        
Albania Leke (ALL),ALL,EUR,0.0075                        
Albania Leke (ALL),ALL,JPY,0.9899                        
Albania Leke (ALL),ALL,PKR,0.9295                        
Albania Leke (ALL),ALL,AED,0.0324                        
Albania Leke (ALL),ALL,GBP,0.0066                        
Albania Leke (ALL),ALL,USD,0.0088                        
Albania Leke (ALL),ALL,AFN,0.6078
Albania Leke (ALL),ALL,ALL,1
Albania Leke (ALL),ALL,DZD,1.0168
Albania Leke (ALL),ALL,ARS,0.1521
Albania Leke (ALL),ALL,BSD,0.0088
Albania Leke (ALL),ALL,BHD,0.0033
Albania Leke (ALL),ALL,BDT,0.7316
Albania Leke (ALL),ALL,BBD,0.0176
Albania Leke (ALL),ALL,BMD,0.0088
Albania Leke (ALL),ALL,BRL,0.0285
Albania Leke (ALL),ALL,BGN,0.0146
Albania Leke (ALL),ALL,XOF,4.9006
Albania Leke (ALL),ALL,XAF,4.9006
Albania Leke (ALL),ALL,CLP,5.765
Albania Leke (ALL),ALL,CNY,0.0583
Albania Leke (ALL),ALL,COP,26.5322
Albania Leke (ALL),ALL,XPF,0.8915
Albania Leke (ALL),ALL,CRC,4.9896
Albania Leke (ALL),ALL,HRK,0.0564
Albania Leke (ALL),ALL,CZK,0.1914
Albania Leke (ALL),ALL,DKK,0.0556
Albania Leke (ALL),ALL,DOP,0.4238
Albania Leke (ALL),ALL,XCD,0.0238
Albania Leke (ALL),ALL,EGP,0.1569
Albania Leke (ALL),ALL,EEK,0.0088
Albania Leke (ALL),ALL,FJD,0.0184
Albania Leke (ALL),ALL,HKD,0.0689
Albania Leke (ALL),ALL,HUF,2.3481
Albania Leke (ALL),ALL,ISK,0.9219
Albania Leke (ALL),ALL,XDR,0.0062
Albania Leke (ALL),ALL,INR,0.569
Albania Leke (ALL),ALL,IDR,119.3523
Albania Leke (ALL),ALL,IRR,311.2743
Albania Leke (ALL),ALL,IQD,10.548
Albania Leke (ALL),ALL,ILS,0.031
Albania Leke (ALL),ALL,JMD,1.1066
Albania Leke (ALL),ALL,JOD,0.0063
Albania Leke (ALL),ALL,KES,0.9073
Albania Leke (ALL),ALL,KWD,0.0027
Albania Leke (ALL),ALL,LBP,13.2928
Albania Leke (ALL),ALL,MYR,0.0359
Albania Leke (ALL),ALL,MUR,0.2975
Albania Leke (ALL),ALL,MXN,0.1663
Albania Leke (ALL),ALL,MAD,0.0833
Albania Leke (ALL),ALL,NZD,0.0128
Albania Leke (ALL),ALL,NOK,0.0729
Albania Leke (ALL),ALL,OMR,0.0034
Albania Leke (ALL),ALL,PEN,0.0285
Albania Leke (ALL),ALL,PHP,0.4473
Albania Leke (ALL),ALL,PLN,0.0315
Albania Leke (ALL),ALL,QAR,0.0321
Albania Leke (ALL),ALL,RON,0.0346
Albania Leke (ALL),ALL,RUB,0.522
Albania Leke (ALL),ALL,SAR,0.0331
Albania Leke (ALL),ALL,SGD,0.0119
Albania Leke (ALL),ALL,SKK,0.0088
Albania Leke (ALL),ALL,ZAR,0.1192
Albania Leke (ALL),ALL,KRW,9.6433
Albania Leke (ALL),ALL,LKR,1.3526
Albania Leke (ALL),ALL,SDG,0.0591
Albania Leke (ALL),ALL,SEK,0.0743
Albania Leke (ALL),ALL,CHF,0.0087
Albania Leke (ALL),ALL,TWD,0.2646
Albania Leke (ALL),ALL,THB,0.2878
Albania Leke (ALL),ALL,TTD,0.0594
Albania Leke (ALL),ALL,TND,0.0219
Albania Leke (ALL),ALL,TRY,0.034
Albania Leke (ALL),ALL,VEF,0.0881
Albania Leke (ALL),ALL,VND,200.4662
Albania Leke (ALL),ALL,ZMK,0.0088
Algeria Dinars (DZD),DZD,AUD,0.0115                        
Algeria Dinars (DZD),DZD,CAD,0.0111                        
Algeria Dinars (DZD),DZD,EUR,0.0073                        
Algeria Dinars (DZD),DZD,JPY,0.9736                        
Algeria Dinars (DZD),DZD,PKR,0.9142                        
Algeria Dinars (DZD),DZD,AED,0.0318                        
Algeria Dinars (DZD),DZD,GBP,0.0065                        
Algeria Dinars (DZD),DZD,USD,0.0087                        
Algeria Dinars (DZD),DZD,AFN,0.5977
Algeria Dinars (DZD),DZD,ALL,0.9835
Algeria Dinars (DZD),DZD,DZD,1
Algeria Dinars (DZD),DZD,ARS,0.1496
Algeria Dinars (DZD),DZD,BSD,0.0087
Algeria Dinars (DZD),DZD,BHD,0.0033
Algeria Dinars (DZD),DZD,BDT,0.7196
Algeria Dinars (DZD),DZD,BBD,0.0173
Algeria Dinars (DZD),DZD,BMD,0.0087
Algeria Dinars (DZD),DZD,BRL,0.0281
Algeria Dinars (DZD),DZD,BGN,0.0144
Algeria Dinars (DZD),DZD,XOF,4.8196
Algeria Dinars (DZD),DZD,XAF,4.8196
Algeria Dinars (DZD),DZD,CLP,5.6698
Algeria Dinars (DZD),DZD,CNY,0.0574
Algeria Dinars (DZD),DZD,COP,26.0938
Algeria Dinars (DZD),DZD,XPF,0.8768
Algeria Dinars (DZD),DZD,CRC,4.9071
Algeria Dinars (DZD),DZD,HRK,0.0554
Algeria Dinars (DZD),DZD,CZK,0.1883
Algeria Dinars (DZD),DZD,DKK,0.0547
Algeria Dinars (DZD),DZD,DOP,0.4168
Algeria Dinars (DZD),DZD,XCD,0.0234
Algeria Dinars (DZD),DZD,EGP,0.1543
Algeria Dinars (DZD),DZD,EEK,0.0087
Algeria Dinars (DZD),DZD,FJD,0.0181
Algeria Dinars (DZD),DZD,HKD,0.0677
Algeria Dinars (DZD),DZD,HUF,2.3093
Algeria Dinars (DZD),DZD,ISK,0.9067
Algeria Dinars (DZD),DZD,XDR,0.0061
Algeria Dinars (DZD),DZD,INR,0.5596
Algeria Dinars (DZD),DZD,IDR,117.3802
Algeria Dinars (DZD),DZD,IRR,306.131
Algeria Dinars (DZD),DZD,IQD,10.3737
Algeria Dinars (DZD),DZD,ILS,0.0305
Algeria Dinars (DZD),DZD,JMD,1.0883
Algeria Dinars (DZD),DZD,JOD,0.0061
Algeria Dinars (DZD),DZD,KES,0.8923
Algeria Dinars (DZD),DZD,KWD,0.0026
Algeria Dinars (DZD),DZD,LBP,13.0731
Algeria Dinars (DZD),DZD,MYR,0.0353
Algeria Dinars (DZD),DZD,MUR,0.2925
Algeria Dinars (DZD),DZD,MXN,0.1636
Algeria Dinars (DZD),DZD,MAD,0.082
Algeria Dinars (DZD),DZD,NZD,0.0126
Algeria Dinars (DZD),DZD,NOK,0.0717
Algeria Dinars (DZD),DZD,OMR,0.0033
Algeria Dinars (DZD),DZD,PEN,0.0281
Algeria Dinars (DZD),DZD,PHP,0.4399
Algeria Dinars (DZD),DZD,PLN,0.031
Algeria Dinars (DZD),DZD,QAR,0.0316
Algeria Dinars (DZD),DZD,RON,0.034
Algeria Dinars (DZD),DZD,RUB,0.5133
Algeria Dinars (DZD),DZD,SAR,0.0325
Algeria Dinars (DZD),DZD,SGD,0.0117
Algeria Dinars (DZD),DZD,SKK,0.0087
Algeria Dinars (DZD),DZD,ZAR,0.1172
Algeria Dinars (DZD),DZD,KRW,9.484
Algeria Dinars (DZD),DZD,LKR,1.3302
Algeria Dinars (DZD),DZD,SDG,0.0581
Algeria Dinars (DZD),DZD,SEK,0.0731
Algeria Dinars (DZD),DZD,CHF,0.0086
Algeria Dinars (DZD),DZD,TWD,0.2602
Algeria Dinars (DZD),DZD,THB,0.2831
Algeria Dinars (DZD),DZD,TTD,0.0585
Algeria Dinars (DZD),DZD,TND,0.0216
Algeria Dinars (DZD),DZD,TRY,0.0334
Algeria Dinars (DZD),DZD,VEF,0.0866
Algeria Dinars (DZD),DZD,VND,197.1538
Algeria Dinars (DZD),DZD,ZMK,0.0087
Argentina Pesos (ARS),ARS,AUD,0.0766                        
Argentina Pesos (ARS),ARS,CAD,0.0742                        
Argentina Pesos (ARS),ARS,EUR,0.0491                        
Argentina Pesos (ARS),ARS,JPY,6.5092                        
Argentina Pesos (ARS),ARS,PKR,6.1119                        
Argentina Pesos (ARS),ARS,AED,0.2129                        
Argentina Pesos (ARS),ARS,GBP,0.0433                        
Argentina Pesos (ARS),ARS,USD,0.058                        
Argentina Pesos (ARS),ARS,AFN,3.9963
Argentina Pesos (ARS),ARS,ALL,6.5753
Argentina Pesos (ARS),ARS,DZD,6.6858
Argentina Pesos (ARS),ARS,ARS,1
Argentina Pesos (ARS),ARS,BSD,0.058
Argentina Pesos (ARS),ARS,BHD,0.0218
Argentina Pesos (ARS),ARS,BDT,4.8108
Argentina Pesos (ARS),ARS,BBD,0.116
Argentina Pesos (ARS),ARS,BMD,0.058
Argentina Pesos (ARS),ARS,BRL,0.1876
Argentina Pesos (ARS),ARS,BGN,0.0961
Argentina Pesos (ARS),ARS,XOF,32.2229
Argentina Pesos (ARS),ARS,XAF,32.2229
Argentina Pesos (ARS),ARS,CLP,37.9071
Argentina Pesos (ARS),ARS,CNY,0.3835
Argentina Pesos (ARS),ARS,COP,174.4581
Argentina Pesos (ARS),ARS,XPF,5.862
Argentina Pesos (ARS),ARS,CRC,32.8082
Argentina Pesos (ARS),ARS,HRK,0.3707
Argentina Pesos (ARS),ARS,CZK,1.2588
Argentina Pesos (ARS),ARS,DKK,0.3655
Argentina Pesos (ARS),ARS,DOP,2.7865
Argentina Pesos (ARS),ARS,XCD,0.1565
Argentina Pesos (ARS),ARS,EGP,1.0316
Argentina Pesos (ARS),ARS,EEK,0.058
Argentina Pesos (ARS),ARS,FJD,0.1208
Argentina Pesos (ARS),ARS,HKD,0.4529
Argentina Pesos (ARS),ARS,HUF,15.4394
Argentina Pesos (ARS),ARS,ISK,6.062
Argentina Pesos (ARS),ARS,XDR,0.041
Argentina Pesos (ARS),ARS,INR,3.7414
Argentina Pesos (ARS),ARS,IDR,784.7818
Argentina Pesos (ARS),ARS,IRR,2046.7334
Argentina Pesos (ARS),ARS,IQD,69.3564
Argentina Pesos (ARS),ARS,ILS,0.2039
Argentina Pesos (ARS),ARS,JMD,7.276
Argentina Pesos (ARS),ARS,JOD,0.0411
Argentina Pesos (ARS),ARS,KES,5.9661
Argentina Pesos (ARS),ARS,KWD,0.0175
Argentina Pesos (ARS),ARS,LBP,87.4044
Argentina Pesos (ARS),ARS,MYR,0.2363
Argentina Pesos (ARS),ARS,MUR,1.9559
Argentina Pesos (ARS),ARS,MXN,1.0937
Argentina Pesos (ARS),ARS,MAD,0.5479
Argentina Pesos (ARS),ARS,NZD,0.0843
Argentina Pesos (ARS),ARS,NOK,0.4793
Argentina Pesos (ARS),ARS,OMR,0.0223
Argentina Pesos (ARS),ARS,PEN,0.1876
Argentina Pesos (ARS),ARS,PHP,2.941
Argentina Pesos (ARS),ARS,PLN,0.207
Argentina Pesos (ARS),ARS,QAR,0.211
Argentina Pesos (ARS),ARS,RON,0.2275
Argentina Pesos (ARS),ARS,RUB,3.4321
Argentina Pesos (ARS),ARS,SAR,0.2174
Argentina Pesos (ARS),ARS,SGD,0.0782
Argentina Pesos (ARS),ARS,SKK,0.058
Argentina Pesos (ARS),ARS,ZAR,0.7838
Argentina Pesos (ARS),ARS,KRW,63.4079
Argentina Pesos (ARS),ARS,LKR,8.8935
Argentina Pesos (ARS),ARS,SDG,0.3885
Argentina Pesos (ARS),ARS,SEK,0.4885
Argentina Pesos (ARS),ARS,CHF,0.0574
Argentina Pesos (ARS),ARS,TWD,1.7398
Argentina Pesos (ARS),ARS,THB,1.8926
Argentina Pesos (ARS),ARS,TTD,0.3908
Argentina Pesos (ARS),ARS,TND,0.1443
Argentina Pesos (ARS),ARS,TRY,0.2232
Argentina Pesos (ARS),ARS,VEF,0.5791
Argentina Pesos (ARS),ARS,VND,1318.1325
Argentina Pesos (ARS),ARS,ZMK,0.058
Bahamas Dollars (BSD),BSD,AUD,1.3218                        
Bahamas Dollars (BSD),BSD,CAD,1.2789                        
Bahamas Dollars (BSD),BSD,EUR,0.8473                        
Bahamas Dollars (BSD),BSD,JPY,112.2669                        
Bahamas Dollars (BSD),BSD,PKR,105.4146                        
Bahamas Dollars (BSD),BSD,AED,3.6725                        
Bahamas Dollars (BSD),BSD,GBP,0.7472                        
Bahamas Dollars (BSD),BSD,USD,1                        
Bahamas Dollars (BSD),BSD,AFN,68.9266
Bahamas Dollars (BSD),BSD,ALL,113.4075
Bahamas Dollars (BSD),BSD,DZD,115.3129
Bahamas Dollars (BSD),BSD,ARS,17.2474
Bahamas Dollars (BSD),BSD,BSD,1
Bahamas Dollars (BSD),BSD,BHD,0.376
Bahamas Dollars (BSD),BSD,BDT,82.9741
Bahamas Dollars (BSD),BSD,BBD,2
Bahamas Dollars (BSD),BSD,BMD,1
Bahamas Dollars (BSD),BSD,BRL,3.2359
Bahamas Dollars (BSD),BSD,BGN,1.6571
Bahamas Dollars (BSD),BSD,XOF,555.7612
Bahamas Dollars (BSD),BSD,XAF,555.7612
Bahamas Dollars (BSD),BSD,CLP,653.7992
Bahamas Dollars (BSD),BSD,CNY,6.6148
Bahamas Dollars (BSD),BSD,COP,3008.9504
Bahamas Dollars (BSD),BSD,XPF,101.1041
Bahamas Dollars (BSD),BSD,CRC,565.8571
Bahamas Dollars (BSD),BSD,HRK,6.3929
Bahamas Dollars (BSD),BSD,CZK,21.7117
Bahamas Dollars (BSD),BSD,DKK,6.3046
Bahamas Dollars (BSD),BSD,DOP,48.0593
Bahamas Dollars (BSD),BSD,XCD,2.7
Bahamas Dollars (BSD),BSD,EGP,17.7917
Bahamas Dollars (BSD),BSD,EEK,1
Bahamas Dollars (BSD),BSD,FJD,2.0842
Bahamas Dollars (BSD),BSD,HKD,7.812
Bahamas Dollars (BSD),BSD,HUF,266.2895
Bahamas Dollars (BSD),BSD,ISK,104.5542
Bahamas Dollars (BSD),BSD,XDR,0.7075
Bahamas Dollars (BSD),BSD,INR,64.5286
Bahamas Dollars (BSD),BSD,IDR,13535.4521
Bahamas Dollars (BSD),BSD,IRR,35300.846
Bahamas Dollars (BSD),BSD,IQD,1196.2173
Bahamas Dollars (BSD),BSD,ILS,3.516
Bahamas Dollars (BSD),BSD,JMD,125.4924
Bahamas Dollars (BSD),BSD,JOD,0.709
Bahamas Dollars (BSD),BSD,KES,102.8994
Bahamas Dollars (BSD),BSD,KWD,0.3018
Bahamas Dollars (BSD),BSD,LBP,1507.5
Bahamas Dollars (BSD),BSD,MYR,4.0755
Bahamas Dollars (BSD),BSD,MUR,33.734
Bahamas Dollars (BSD),BSD,MXN,18.8643
Bahamas Dollars (BSD),BSD,MAD,9.4507
Bahamas Dollars (BSD),BSD,NZD,1.4545
Bahamas Dollars (BSD),BSD,NOK,8.2674
Bahamas Dollars (BSD),BSD,OMR,0.3845
Bahamas Dollars (BSD),BSD,PEN,3.2355
Bahamas Dollars (BSD),BSD,PHP,50.7254
Bahamas Dollars (BSD),BSD,PLN,3.5696
Bahamas Dollars (BSD),BSD,QAR,3.64
Bahamas Dollars (BSD),BSD,RON,3.9233
Bahamas Dollars (BSD),BSD,RUB,59.195
Bahamas Dollars (BSD),BSD,SAR,3.75
Bahamas Dollars (BSD),BSD,SGD,1.349
Bahamas Dollars (BSD),BSD,SKK,1
Bahamas Dollars (BSD),BSD,ZAR,13.5188
Bahamas Dollars (BSD),BSD,KRW,1093.6227
Bahamas Dollars (BSD),BSD,LKR,153.39
Bahamas Dollars (BSD),BSD,SDG,6.6998
Bahamas Dollars (BSD),BSD,SEK,8.4261
Bahamas Dollars (BSD),BSD,CHF,0.9894
Bahamas Dollars (BSD),BSD,TWD,30.0072
Bahamas Dollars (BSD),BSD,THB,32.6418
Bahamas Dollars (BSD),BSD,TTD,6.7403
Bahamas Dollars (BSD),BSD,TND,2.4887
Bahamas Dollars (BSD),BSD,TRY,3.8504
Bahamas Dollars (BSD),BSD,VEF,9.9875
Bahamas Dollars (BSD),BSD,VND,22734.3699
Bahamas Dollars (BSD),BSD,ZMK,1
Bahrain Dinar (BHD),BHD,AUD,3.5156                        
Bahrain Dinar (BHD),BHD,CAD,3.4014                        
Bahrain Dinar (BHD),BHD,EUR,2.2533                        
Bahrain Dinar (BHD),BHD,JPY,298.5822                        
Bahrain Dinar (BHD),BHD,PKR,280.3579                        
Bahrain Dinar (BHD),BHD,AED,9.7673                        
Bahrain Dinar (BHD),BHD,GBP,1.9873                        
Bahrain Dinar (BHD),BHD,USD,2.6596                        
Bahrain Dinar (BHD),BHD,AFN,183.3153
Bahrain Dinar (BHD),BHD,ALL,301.6157
Bahrain Dinar (BHD),BHD,DZD,306.6832
Bahrain Dinar (BHD),BHD,ARS,45.8708
Bahrain Dinar (BHD),BHD,BSD,2.6596
Bahrain Dinar (BHD),BHD,BHD,1
Bahrain Dinar (BHD),BHD,BDT,220.6759
Bahrain Dinar (BHD),BHD,BBD,5.3191
Bahrain Dinar (BHD),BHD,BMD,2.6596
Bahrain Dinar (BHD),BHD,BRL,8.6062
Bahrain Dinar (BHD),BHD,BGN,4.4071
Bahrain Dinar (BHD),BHD,XOF,1478.0883
Bahrain Dinar (BHD),BHD,XAF,1478.0883
Bahrain Dinar (BHD),BHD,CLP,1738.8277
Bahrain Dinar (BHD),BHD,CNY,17.5926
Bahrain Dinar (BHD),BHD,COP,8002.5275
Bahrain Dinar (BHD),BHD,XPF,268.8939
Bahrain Dinar (BHD),BHD,CRC,1504.9392
Bahrain Dinar (BHD),BHD,HRK,17.0024
Bahrain Dinar (BHD),BHD,CZK,57.7438
Bahrain Dinar (BHD),BHD,DKK,16.7675
Bahrain Dinar (BHD),BHD,DOP,127.8174
Bahrain Dinar (BHD),BHD,XCD,7.1809
Bahrain Dinar (BHD),BHD,EGP,47.3183
Bahrain Dinar (BHD),BHD,EEK,2.6596
Bahrain Dinar (BHD),BHD,FJD,5.5431
Bahrain Dinar (BHD),BHD,HKD,20.7767
Bahrain Dinar (BHD),BHD,HUF,708.2168
Bahrain Dinar (BHD),BHD,ISK,278.0698
Bahrain Dinar (BHD),BHD,XDR,1.8816
Bahrain Dinar (BHD),BHD,INR,171.6187
Bahrain Dinar (BHD),BHD,IDR,35998.5429
Bahrain Dinar (BHD),BHD,IRR,93885.2287
Bahrain Dinar (BHD),BHD,IQD,3181.429
Bahrain Dinar (BHD),BHD,ILS,9.3511
Bahrain Dinar (BHD),BHD,JMD,333.7565
Bahrain Dinar (BHD),BHD,JOD,1.8856
Bahrain Dinar (BHD),BHD,KES,273.6686
Bahrain Dinar (BHD),BHD,KWD,0.8027
Bahrain Dinar (BHD),BHD,LBP,4009.3085
Bahrain Dinar (BHD),BHD,MYR,10.8391
Bahrain Dinar (BHD),BHD,MUR,89.7182
Bahrain Dinar (BHD),BHD,MXN,50.171
Bahrain Dinar (BHD),BHD,MAD,25.1349
Bahrain Dinar (BHD),BHD,NZD,3.8684
Bahrain Dinar (BHD),BHD,NOK,21.9878
Bahrain Dinar (BHD),BHD,OMR,1.0226
Bahrain Dinar (BHD),BHD,PEN,8.605
Bahrain Dinar (BHD),BHD,PHP,134.9079
Bahrain Dinar (BHD),BHD,PLN,9.4937
Bahrain Dinar (BHD),BHD,QAR,9.6809
Bahrain Dinar (BHD),BHD,RON,10.4342
Bahrain Dinar (BHD),BHD,RUB,157.4334
Bahrain Dinar (BHD),BHD,SAR,9.9734
Bahrain Dinar (BHD),BHD,SGD,3.5879
Bahrain Dinar (BHD),BHD,SKK,2.6596
Bahrain Dinar (BHD),BHD,ZAR,35.9541
Bahrain Dinar (BHD),BHD,KRW,2908.5711
Bahrain Dinar (BHD),BHD,LKR,407.952
Bahrain Dinar (BHD),BHD,SDG,17.8185
Bahrain Dinar (BHD),BHD,SEK,22.4098
Bahrain Dinar (BHD),BHD,CHF,2.6313
Bahrain Dinar (BHD),BHD,TWD,79.8065
Bahrain Dinar (BHD),BHD,THB,86.8133
Bahrain Dinar (BHD),BHD,TTD,17.9263
